"","county_no","USPS","county_fips","NAME","latP","lonP","freq","nS_past","nS_future","isWeibull_past","uS_past","scale_past","isWeibull_future","uS_future","scale_future","NTC_1","NTC_2","lambda_past","lambda_future","shp_past","shp_future"
"422",1428,"MS","28051","Holmes County",33.125942,-90.091197,0.373701176916945,555,666,1,29.5557609438515,4.28922924055388,0,30.7537672520616,2.40933320394683,23.9550880329383,3.47127867461178,0.0175067357512953,0.0117833704433271,-0.175856619043061,0.0459553243039776
"423",1429,"MS","28053","Humphreys County",33.130996,-90.523421,0.370334499647423,550,660,1,27.3037594948251,3.58959338933755,0,28.0383619030133,2.55518203535135,23.954095872132,3.4666247121857,0.0195267437225986,0.0151500477128491,-0.137308367063574,0.0488620744912751
"424",1430,"MS","28055","Issaquena County",32.755539,-91.003535,0.40198126598093,598,714,0,29.9478358909568,2.0397340997207,0,24.479298870561,3.04490427656192,23.9223297782813,3.45230348098422,0.0188534077321642,0.0461659157008911,0.0835467287155526,0.0958843767630942
"425",1431,"MS","28057","Itawamba County",34.281075,-88.363127,0.246440776129012,366,438,0,25.5061141345382,2.99422940770976,0,22.1372427782197,2.09614815468157,24.086391606165,3.49191879484693,0.015486727779992,0.0146289045190738,0.00579948056128048,0.0887518663212459
"426",1432,"MS","28059","Jackson County",30.456005,-88.625101,0.601961895790539,894,1074,0,25.7141620608995,6.26852774230093,0,36.9238325514635,7.79493359855684,23.7255739319732,3.45984930463559,0.140727222000797,0.0549276217760454,0.0965269169101336,0.0959112906123312
"427",1433,"MS","28061","Jasper County",32.016748,-89.119176,0.507021596790017,753,906,0,25.7760117697472,5.26160594841975,0,36.0174868909926,3.25076528976263,23.846840062707,3.46747558640462,0.0909003587086489,0.0162291681091727,0.0958285113027563,0.00739329300985322
"428",1434,"MS","28063","Jefferson County",31.733633,-91.043878,0.483454855903363,718,864,0,30.9791435205922,3.19181119760518,0,35.474606489574,4.80489355456889,23.8493733306707,3.42212394421564,0.0397268234356317,0.0240608319488942,0.0311474715342709,0.0933771058836246
"429",1435,"MS","28065","Jefferson Davis County",31.564808,-89.827086,0.517794964052488,772,924,0,33.8095404597185,4.54230795336914,0,33.0763226349224,5.19800264644882,23.8306381626181,3.443706640036,0.0249134316460741,0.0375457387354077,0.0938536726677597,0.0951805632199167
"430",1436,"MS","28067","Jones County",31.616601,-89.168532,0.534628350400098,797,954,0,25.7023967070324,4.98696064956411,0,27.8547950910496,4.53276316830897,23.8246415544775,3.45772418665575,0.104367078517338,0.0930275745979206,0.0932705829512215,0.0798817246906099
"431",1437,"MS","28069","Kemper County",32.750136,-88.625631,0.454501431385474,676,810,0,28.9845494110548,3.43701928756112,0,26.7510831453192,3.69465910212542,23.8990138598113,3.48146743337245,0.0377068154643284,0.0521834976775914,0.0975198562265627,0.0935423899338649
"432",1438,"MS","28071","Lafayette County",34.353078,-89.485385,0.167660528022197,251,300,0,22.8285756146158,4.30434992429726,0,15.8135906478044,2.67963612805118,24.0963884662269,3.49562726431455,0.0161600637704265,0.0335321056044394,0.0103125233821343,0.0954335782269611
"433",1439,"MS","28073","Lamar County",31.197586,-89.506369,0.545401717662569,811,972,0,25.3575778115355,5.5444210625333,0,32.7969251817017,5.62864728936506,23.7959739515025,3.44453192136581,0.117160462335592,0.0404001272342643,0.0878098151183541,0.0821694134584067
"434",1440,"MS","28075","Lauderdale County",32.403998,-88.660449,0.488841539534598,727,870,1,34.8264577972793,4.0036595421106,0,27.1653396783886,4.37210131031327,23.8655748264748,3.47862078792271,0.0161600637704265,0.0634932114567927,-0.406404851773615,0.0887924131011725
"435",1441,"MS","28077","Lawrence County",31.550009,-90.10753,0.513081615875157,762,912,0,27.7529548170237,4.12572447308739,0,36.3628319438269,4.73900257412662,23.8315715654559,3.43747707096413,0.0720469509764847,0.0230661691347384,0.0967251192080878,0.0900995355092813
"436",1442,"MS","28079","Leake County",32.76063,-89.52225,0.426894677775393,635,762,0,33.8213786026812,3.95517292456943,0,26.2630237336557,4.09778235326335,23.9171565739154,3.47270871154856,0.0161600637704265,0.0470592558177599,0.0859775452899304,0.0870536024036823
"437",1443,"MS","28081","Lee County",34.29237,-88.682439,0.232974067050924,346,414,0,23.7611185560901,2.88721203406449,0,21.3689671005557,2.48258314697711,24.091533392187,3.49284184269384,0.0202000797130331,0.0118175251402643,0.0895356923325731,0.00990695164051538
"438",1444,"MS","28083","Leflore County",33.54979,-90.294934,0.299634276987461,445,534,1,20.8380897130309,4.3075626961082,0,22.8681201315269,2.57190950635857,23.9946359044102,3.47632843032777,0.0505001992825827,0.0218834022518932,-0.158599588627638,0.0941684144851875
"439",1445,"MS","28085","Lincoln County",31.535216,-90.453566,0.497594900435356,742,888,0,25.7847426613769,5.01971851156873,0,27.8970083084915,4.83977472462379,23.8310273485806,3.42985065165461,0.109080430450379,0.0784496464650336,0.092704861848115,0.0874758768910368
"440",1446,"MS","28087","Lowndes County",33.471424,-88.439723,0.380434531455989,568,678,0,28.1122857928629,3.22060953496932,1,29.5370195763261,2.80054590354146,23.9806601858101,3.48572154685661,0.0255867676365086,0.0123444833215808,0.0205568707786343,-0.0112003888558654
"441",1447,"MS","28089","Madison County",32.63437,-90.03416,0.433628032314437,645,774,0,24.5122990768863,4.09680779934941,0,28.9259886823025,3.87546007020434,23.9107861836672,3.46451935860309,0.0727202869669191,0.0268916609187248,0.0554948515113337,0.0305068600523876
"442",1448,"MS","28091","Marion County",31.230167,-89.821712,0.536648356761811,797,954,0,29.631695571916,4.50107597607002,0,29.9419422220761,5.31163158693521,23.7996001577718,3.4384449359749,0.0606002391390992,0.0731281827872489,0.0875604706420015,0.0849557585287821
"443",1450,"MS","28095","Monroe County",33.89003,-88.485038,0.313100986065549,466,558,1,28.2582004320401,4.13367881243075,1,23.1358845960731,3.67275074765235,24.0360660956219,3.48801524368186,0.0161600637704265,0.0263723052779226,-0.421983410741443,-0.116608542093978
"444",1451,"MS","28097","Montgomery County",33.500714,-89.639625,0.327914366051446,487,582,1,27.6957245312506,3.39603996760126,1,21.4729012995209,4.10331087127095,23.9940527908071,3.47999050374616,0.0161600637704265,0.0535255408503219,-0.763203764599525,-0.0252252994954557
"445",1452,"MS","28099","Neshoba County",32.752518,-89.119274,0.436994709583959,650,780,1,30.9360929193759,4.40023714891072,0,25.4307327988793,3.82656571288856,23.910101169702,3.47690145194635,0.0276067756078119,0.0655492064375939,-0.0379185897115608,0.0926676264580327
"446",1453,"MS","28101","Newton County",32.40197,-89.118412,0.474028159548702,707,846,1,33.598146200694,5.90115654636792,1,37.6684180502929,5.08054822190435,23.877083208424,3.47326471687492,0.0249134316460741,0.0117666564426983,-0.340758102305433,-0.205941498479382
"447",1454,"MS","28103","Noxubee County",33.106606,-88.566152,0.426894677775393,634,762,1,30.9762718956583,3.13919393393447,0,21.4503818841009,4.28869488440956,23.9379664051905,3.48361597048818,0.0195267437225986,0.0986003455229255,-0.0822738397332949,0.0657966820662718
"448",1455,"MS","28105","Oktibbeha County",33.422313,-88.876151,0.368987828739614,551,660,1,30.1238927207191,3.01555194793221,1,25.8338970666567,3.08865814318258,23.9815006622967,3.48347062808452,0.0148133917895576,0.0251582610504282,-0.559578530463524,-0.0495730550828827
"449",1456,"MS","28107","Panola County",34.365205,-89.963065,0.132647084419168,198,234,0,18.8142408639607,4.17481529882606,0,14.2117162081573,2.80856698581234,24.0902881802521,3.49635654300249,0.026260103626943,0.031744601399459,0.0985549221834753,0.0962580884983535
"450",1457,"MS","28109","Pearl River County",30.774793,-89.586904,0.546075053116473,811,972,0,25.220458593745,6.06157237901397,0,26.381658062959,7.875406648593,23.7474260884156,3.44177711414632,0.133320526106018,0.137642374499522,0.0990187699028088,0.0931016537374095
"451",1458,"MS","28111","Perry County",31.169307,-88.988755,0.559541762194561,831,996,0,26.5039746983709,5.17328356658766,0,34.5401285216805,5.26796016390753,23.7901845841791,3.45426228022629,0.111100438421682,0.045504902347148,0.0862120271881246,0.0901934462362819
"452",1459,"MS","28113","Pike County",31.177516,-90.397725,0.52722166040715,786,942,0,38.9330211244867,4.7979710947915,0,25.9440596492724,6.58834484733882,23.7902925983903,3.4260347697526,0.015486727779992,0.112496341551844,0.00945742533146695,0.0684751545028892
"453",1460,"MS","28115","Pontotoc County",34.227081,-89.037239,0.227587383419689,339,408,1,21.7134111501655,4.5701014114912,0,20.202603243509,2.68416194945716,24.0837858618133,3.49233505319139,0.0303001195695496,0.0167343664279183,-0.306422109225759,0.0917990113358551
"454",1461,"MS","28117","Prentiss County",34.620566,-88.522184,0.15890716712144,236,282,1,19.9969181999551,4.66563255582515,0,14.958310858936,2.06888440006569,24.1327074124884,3.49850690927474,0.0282801115982463,0.03606403792827,-0.0647211708541548,0.086570786377681
"455",1462,"MS","28119","Quitman County",34.252833,-90.290171,0.135340426234786,201,240,0,15.9318694804937,4.97202847003669,0,16.6963729622172,2.23105604266716,24.0698195133232,3.4927139788541,0.0397268234356317,0.0163536348367033,0.0987385954646876,0.0952422710956783
"456",1463,"MS","28121","Rankin County",32.267123,-89.946063,0.468641475917466,698,834,0,31.8716155843515,4.09691174874077,0,30.1565639772111,3.55664468704428,23.8802919385141,3.45923050837685,0.0249134316460741,0.0309056129202166,0.0736171104143997,0.0970466186818389
"457",1464,"MS","28123","Scott County",32.411959,-89.533486,0.459888115016709,685,822,0,26.0584875144155,4.36971688329209,0,23.9913726880605,4.67899049029888,23.8860396156582,3.46799501037862,0.0767603029095257,0.0939917315362617,0.090771095006809,0.0942368762169937
"458",1465,"MS","28125","Sharkey County",32.892395,-90.827613,0.389187892356747,579,696,0,28.1179703903174,2.24786291847928,1,30.6407220227863,3.41711788731772,23.9332627166109,3.45802341634691,0.0222200876843364,0.0128610941439729,0.0259687166877065,-0.268670279428837
"459",1466,"MS","28127","Simpson County",31.902505,-89.917709,0.491534881350216,732,876,0,26.3078615562314,4.51192354055424,0,26.9585196704237,4.66164196737309,23.8542772137398,3.45110419855136,0.0834936628138701,0.0746280128077383,0.0996440658321848,0.0869316078927845
"460",1467,"MS","28129","Smith County",32.019029,-89.494876,0.500961577704878,744,894,0,35.0951344312888,3.90076533551632,0,23.6422862718368,5.28186364088868,23.8551201146966,3.46149547273602,0.0175067357512953,0.135046689291807,0.0235559393083421,0.0830281377004158
"461",1468,"MS","28131","Stone County",30.790184,-89.112297,0.564928445825796,841,1008,0,26.4705320341664,6.42505325762389,0,32.2942761315508,7.10549862876501,23.7545445027354,3.45068290793799,0.11985380629733,0.0745391699353481,0.0916276223860948,0.0962463470629584
"462",1469,"MS","28133","Sunflower County",33.605529,-90.59509,0.280780884278137,417,498,0,23.7651448101158,3.1809734684411,1,17.4228735996555,3.85276467495413,23.9960870746364,3.4751278834093,0.0222200876843364,0.0631475081107457,0.0844055316598392,-0.196371737929282
"463",1470,"MS","28135","Tallahatchie County",33.954529,-90.172243,0.216140680703314,322,384,0,21.7204954270341,3.65037881080692,1,19.8856375736871,2.36943533997252,24.0385180410086,3.48524031435367,0.0269334396173774,0.0168859906799464,0.0954557704526758,-0.0420980762288826
"464",1473,"MS","28141","Tishomingo County",34.738835,-88.234827,0.121873717156697,182,216,1,20.1410402279206,5.29966996504793,0,17.1539335299017,2.38678521447894,24.1434896423083,3.49904706333131,0.0242400956556397,0.0135415241285219,-0.1053028565598,0.0976093153940286
"465",1475,"MS","28145","Union County",34.489533,-89.002339,0.165640521660484,246,294,1,23.6369472042141,3.63952989592484,0,16.8062505067307,2.74807403538075,24.1178094799749,3.49778345399487,0.015486727779992,0.0259165442053818,-0.137166878264992,0.0997297578563151
"466",1476,"MS","28147","Walthall County",31.164492,-90.103431,0.535301685854003,795,954,0,24.1249519089652,5.60752588447146,0,27.1526468423076,5.59236678129116,23.7908440844863,3.43213773026151,0.136687206058191,0.106050333989944,0.0960382026940009,0.0961896581775826
"467",1477,"MS","28149","Warren County",32.356095,-90.852384,0.439014715945672,652,780,0,29.9681363219179,2.63977270664209,0,25.1909913475536,4.34681373959085,23.8935046075793,3.44535285320306,0.0276067756078119,0.0804860312567066,0.0637005345790161,0.0972870628896663
"468",1478,"MS","28151","Washington County",33.273174,-90.944446,0.333974385136585,496,594,1,25.1420961765446,3.37274729138565,0,19.5732273554011,3.05903787301896,23.9625367727494,3.46455265669402,0.0222200876843364,0.0646583405567463,-0.0860137078946701,0.0807869216295113
"469",1479,"MS","28153","Wayne County",31.642503,-88.678214,0.543381711300855,807,966,1,36.4889167185932,5.52438610597283,0,28.1548234761196,4.92264720243753,23.813742588925,3.46700970025002,0.0222200876843364,0.0793134795998143,-0.076449003149945,0.0874197156019333
"470",1480,"MS","28155","Webster County",33.612061,-89.283961,0.327241030597541,487,582,1,27.8775481469531,2.47399910300441,1,25.6829777886951,2.69411210816346,24.0069843726997,3.48318843985436,0.0175067357512953,0.0151812849246282,-0.14481253148159,-0.145304030634049
"471",1481,"MS","28157","Wilkinson County",31.161091,-91.324617,0.512408280421253,763,912,0,34.1913355030032,3.80154506884045,0,25.0508720618703,5.77857943425535,23.7779516789739,3.40609797668009,0.0350134715025907,0.128663921289986,0.0795879499234574,0.0971376617163802
"472",1482,"MS","28159","Winston County",33.078724,-89.037391,0.404001272342643,601,720,1,32.754007260489,3.51765964376011,0,22.5728981185506,4.10393161460967,23.9434486365686,3.4801391896903,0.0148133917895576,0.0774335771990066,-0.0438846773832971,0.0905757161770565
"473",1483,"MS","28161","Yalobusha County",34.030666,-89.703807,0.224894041604072,335,402,0,25.4255509629385,2.72094684081519,0,20.2794743681798,2.14929807688195,24.0543671675429,3.48826289977816,0.0141400557991232,0.0201397649197676,0.0407102794199375,0.0804919875220026
"474",1484,"MS","28163","Yazoo County",32.765675,-90.387928,0.410734626881687,611,732,1,28.8420376954118,3.68262375052857,0,24.2008643522062,3.74183754625919,23.9235469294211,3.46184071711591,0.0235667596652053,0.0606001908513965,-0.149483023513347,0.0956698981205077
"475",1776,"NJ","34001","Atlantic County",39.469355,-74.633759,0.32252768242021,480,576,0,32.7089912808991,2.0976870569524,0,23.2850700187881,5.25925878791932,22.6886182357317,4.16791811388275,0.015486727779992,0.0688730988501491,0.0951194351984097,0.0991544734211794
"476",1778,"NJ","34005","Burlington County",39.875786,-74.663006,0.307040966980409,456,546,1,32.6877247296695,3.84535414799207,1,32.5435014767542,4.79577047677759,22.7403040472647,4.15807181451864,0.0141400557991232,0.0134963062408971,-0.270919477792196,-0.0502701999861459
"477",1779,"NJ","34007","Camden County",39.802407,-74.961249,0.303674289710887,452,540,1,32.6738056782177,3.64084070405318,0,30.3327919173102,3.90159739934956,22.8708518084593,4.14180913172028,0.015486727779992,0.0168707938728271,-0.00364478621902279,0.0965318190469747
"478",1780,"NJ","34009","Cape May County",39.085841,-74.846354,0.330607707867063,491,588,1,31.4436934612464,2.82651983912073,0,20.399771096179,6.35324738681183,22.7491366151361,4.15810344395369,0.0175067357512953,0.0922103130785686,-0.202521348331025,0.0996500469905149
"479",1781,"NJ","34011","Cumberland County",39.328434,-75.121628,0.325221024235828,483,582,0,30.9952489078105,3.04114434044915,0,23.5009147216329,4.70339653783143,22.8946016434829,4.1371492878071,0.021546751693902,0.0564387000821626,0.0498612172729403,0.0882617269812861
"480",1783,"NJ","34015","Gloucester County",39.722875,-75.145679,0.307040966980409,456,546,1,31.3253713950325,4.30135654927334,0,27.3745969326934,4.58508011174322,22.947263876883,4.13200010276551,0.0181800717417298,0.0286796507619063,-0.249234465503865,0.0908239607742465
"481",1784,"NJ","34017","Hudson County",40.731375,-74.078601,0.280107548824233,419,498,1,31.3273572695334,3.33977100114465,0,23.4717491140713,4.4561175658633,22.5550034748526,4.16389104019424,0.015486727779992,0.0523092410454893,-0.0531913525783766,0.0984680315767327
"482",1785,"NJ","34019","Hunterdon County",40.565283,-74.911969,0.279434213370328,415,498,1,32.4469880057787,3.49124551916039,1,28.6803724869659,2.99795458962869,22.9253912126895,4.1244815321361,0.0141400557991232,0.0157111605911028,-0.0306350822962975,-0.0386040918062262
"483",1786,"NJ","34021","Mercer County",40.282503,-74.703724,0.286840903363277,427,510,1,28.4750017105735,3.72851170934945,0,21.6794807278671,5.36330164347618,22.7992602834165,4.14516099270452,0.0276067756078119,0.0579306138165049,-0.0728788477637635,0.0093899857997895
"484",1787,"NJ","34023","Middlesex County",40.439621,-74.40743,0.286840903363277,426,510,1,30.5910728462256,5.04086490352978,0,22.885962035065,4.15247673696247,22.6770166025816,4.15669982763638,0.0175067357512953,0.0551184480972571,-0.613157025431984,0.0852585557816118
"485",1788,"NJ","34025","Monmouth County",40.287048,-74.152446,0.300307612441365,447,534,0,30.625422641941,2.52627106651226,0,23.2748709983811,4.56315035400095,22.5438448018952,4.17758505921896,0.0181800717417298,0.0691719781466065,0.0504691259725441,0.0981610459474822
"486",1790,"NJ","34029","Ocean County",39.865669,-74.258864,0.310407644249931,462,552,1,32.333563778863,2.26781047728677,0,26.2270925483196,4.81748210834923,22.5535187396953,4.18426747530467,0.0141400557991232,0.0444242824198271,-0.0970744479744277,0.0889503747128745
"487",1792,"NJ","34033","Salem County",39.573828,-75.357356,0.311080979703835,464,552,0,30.9481458580857,2.86716679532793,0,21.2350659642888,4.85970283662425,23.0269050335128,4.12067218370919,0.021546751693902,0.0693169574340068,0.0754370359811525,0.0805356823630961
"488",1832,"NY","36005","Bronx County",40.848711,-73.852939,0.277414207008615,412,492,1,31.9975557230817,3.47855962521476,1,30.4330242103999,4.3386124419559,22.4642923820045,4.17195134402813,0.0161600637704265,0.0135324003418837,-0.406092129923453,-0.194569614778457
"489",1853,"NY","36047","Kings County",40.635045,-73.95064,0.286840903363277,426,510,1,32.4331410118581,2.69644120845672,1,26.9337623453583,4.05516415633026,22.4861410939361,4.17615156363875,0.0141400557991232,0.0264343577609294,-0.0299553556434104,-0.00493468997876398
"490",1859,"NY","36059","Nassau County",40.729612,-73.589414,0.286167567909372,428,510,1,31.3484129222355,5.31422563537962,1,26.8067828212933,5.03415207849196,22.3320699822738,4.19413211033623,0.0161600637704265,0.0303000954256983,-0.823498873097005,-0.106394250632526
"491",1860,"NY","36061","New York County",40.776642,-73.970187,0.280107548824233,417,498,1,31.7881865274438,3.54899788746163,0,25.0335254979543,3.97173973081093,22.5101168325764,4.16830965501843,0.0141400557991232,0.0337478974487027,-0.17186871589812,0.0976337967720093
"492",1870,"NY","36081","Queens County",40.654658,-73.841209,0.282127555185946,421,504,1,26.0256904069769,4.91464533324548,1,30.6487545735727,2.79934267905145,22.4380392602701,4.18207490797533,0.0484801913112794,0.0145541992754655,-0.198124844010205,-0.133904121977687
"493",1872,"NY","36085","Richmond County",40.561263,-74.1399,0.289534245178894,430,516,1,29.2425800148171,3.95342369395874,0,27.9604031392021,3.35043782586927,22.5653700584124,4.16760727465556,0.0255867676365086,0.0263723052779226,-0.257632082748624,0.0933323202544526
"494",1881,"NY","36103","Suffolk County",40.943554,-72.692218,0.274047529739093,407,486,0,31.4094324986691,3.47655245286957,0,29.413506018328,4.62456490522236,21.9537718670743,4.23655394685794,0.0208734157034675,0.0248108874660907,0.0973639120762733,0.0996813678009286
"495",1892,"NC","37001","Alamance County",36.043954,-79.400573,0.460561450470613,685,822,0,28.9961519429847,3.78232121450067,0,26.3402088854894,3.15458570388781,23.6158773426593,3.78357150963716,0.0336667995217218,0.0330573303865769,0.0653219219666981,0.0727623520946914
"496",1893,"NC","37003","Alexander County",35.920951,-81.177467,0.397941253257504,591,708,1,22.0442284512535,4.49171754659151,0,23.1794669407935,2.3363996065923,23.6644500572741,3.62729055068026,0.0794536468712635,0.028665259768549,-0.132524895681006,0.00218628927277371
"497",1894,"NC","37005","Alleghany County",36.489356,-81.132299,0.321181011512402,478,570,1,22.958166126104,4.07697228529095,0,22.003605863272,1.8337738542261,23.7781105974663,3.62421676721458,0.0343401355121562,0.0118329846346674,-0.116486398769717,0.0771029801118929
"498",1895,"NC","37007","Anson County",34.974972,-80.109763,0.538668363123525,800,960,0,33.6287476186455,2.71643536877944,0,27.7012456568835,3.48943944232192,23.5538968517518,3.718652711914,0.0175067357512953,0.035911224208235,0.0650341413429423,0.0633710488843887
"499",1896,"NC","37009","Ashe County",36.443469,-81.499334,0.291554251540608,433,522,1,24.473658985801,3.85543434773404,0,19.7547999231764,1.91030101140885,23.7961318343062,3.5975964039754,0.0222200876843364,0.0240169211039198,-0.124879136723612,0.0852005476535686
"500",1897,"NC","37011","Avery County",36.07209,-81.920285,0.296267599717939,441,528,1,21.4559915828641,4.51496497191162,0,17.8774247744719,2.43013349208789,23.7468638859369,3.57451069572505,0.0484801913112794,0.039277901477757,-0.135834464952522,0.0363169107278641
"501",1898,"NC","37013","Beaufort County",35.482313,-76.842014,0.536648356761811,797,954,0,25.3939700219662,4.59552221657868,0,28.5827490575002,5.82517253811403,23.5866583931903,4.06050747507535,0.123893822239936,0.0669404134744817,0.0973252321760643,0.0761380093672915
"502",1899,"NC","37015","Bertie County",36.059043,-76.962364,0.513081615875157,762,912,0,27.2094570699835,4.4243186951926,1,37.3433223860377,6.49872389538838,23.5375562723785,4.04869520521868,0.0868603427660423,0.0157525057505531,0.0955925876127156,-0.167367429077829
"503",1900,"NC","37017","Bladen County",34.591938,-78.539489,0.60667524396787,902,1080,0,26.9851747155967,4.48202752740052,0,29.9893255873618,4.38260009387541,23.6532690279956,3.86554073211997,0.0996537265842966,0.0483093249826266,0.0909878767580237,0.0879316552407498
"504",1901,"NC","37019","Brunswick County",34.038754,-78.227765,0.632935326670141,943,1128,0,29.2710383461363,4.78472613077697,0,27.4135681622217,6.18523997826457,23.7516128412268,3.89190053054156,0.0767603029095257,0.101000318085661,0.0959491732173558,0.0926041636729459
"505",1902,"NC","37021","Buncombe County",35.609371,-82.530423,0.301654283349174,448,540,1,27.6226919276525,3.63836259930744,0,19.9426981678369,2.2241786105996,23.7037421807228,3.54778784513286,0.0161600637704265,0.0240206188592861,-0.156781073149243,0.0277765597787276
"506",1903,"NC","37023","Burke County",35.746182,-81.70618,0.366294486923997,546,654,1,24.2682635035339,5.6626218883546,1,20.9136437408778,2.82098349190729,23.6656195141655,3.59273365454151,0.0471335193304105,0.0380856653070822,-0.395104939287486,-0.0592327084368672
"507",1904,"NC","37025","Cabarrus County",35.388346,-80.552728,0.488841539534598,726,870,0,34.0986130665837,3.31563991952358,0,27.2755985853825,3.02300324903172,23.5749152016454,3.68037854144705,0.015486727779992,0.0247230203902556,0.0833075892685811,0.0791186017396058
"508",1905,"NC","37027","Caldwell County",35.966396,-81.51254,0.356194455115431,530,636,1,22.6907194088113,4.80612969836446,1,22.821447741142,1.95598668586747,23.6930553029668,3.60273729210444,0.0558868872060582,0.0151214627171645,-0.255111129990285,-0.0949163355109036
"509",1906,"NC","37029","Camden County",36.342344,-76.162488,0.485474862265076,721,864,1,37.2787168598426,4.16486902670574,0,31.3070440780565,5.96956789229897,23.5304808968093,4.12573845674432,0.0141400557991232,0.0393324541186983,-0.102253246633858,0.0218322735867644
"510",1907,"NC","37031","Carteret County",34.858343,-76.53586,0.547421724024282,814,978,0,35.6579724627039,5.01646485068609,0,25.9203235268161,7.02980230623842,23.7010608872942,4.08714428874936,0.0316467915504185,0.108029031428105,0.0585983265377454,0.0990925218008783
"511",1908,"NC","37033","Caswell County",36.394298,-79.339609,0.436321374130055,649,780,0,31.5524511303668,3.08272767070513,0,26.9454969496717,2.52206758826259,23.6456155602722,3.78803258668808,0.0181800717417298,0.0195785231981435,0.0423515827695653,0.0530289815674682
"512",1909,"NC","37035","Catawba County",35.661883,-81.214906,0.420834658690253,626,750,1,30.6985561429204,3.62312158049454,1,24.2938543939718,3.28625288022953,23.6236630801988,3.6274179684077,0.0188534077321642,0.0280556439126836,-0.477693324051259,-0.142357025730216
"513",1910,"NC","37037","Chatham County",35.704994,-79.251454,0.494901558619738,736,882,1,28.6804741278455,3.94964519027873,0,28.4763680233922,3.39824894181071,23.5911536811233,3.79953213853125,0.0437668393782383,0.0202000636171322,-0.019080797103338,0.0218177361381822
"514",1912,"NC","37041","Chowan County",36.128979,-76.602752,0.498941571343165,742,888,1,35.0708067792194,3.97104754276449,0,21.6592456035305,6.20909696926436,23.5379985183322,4.08519566150669,0.0181800717417298,0.133163459919291,-0.188777398867584,0.0929468203149335
"515",1913,"NC","37043","Clay County",35.052997,-83.752264,0.243747434313395,362,432,1,24.9952209557917,3.88728183835162,0,12.2166600385784,3.44789861526291,23.7250489657636,3.51120287083291,0.026260103626943,0.0722214620187837,-0.00633555672864995,0.0975671283498969
"516",1914,"NC","37045","Cleveland County",35.33463,-81.557114,0.430261355044915,642,768,1,31.5285693112539,3.26132220723011,1,27.0707683565483,3.53848424065802,23.5917710612055,3.60770211078858,0.0188534077321642,0.0128854312057722,-0.156928842214238,-0.210629855057637
"517",1915,"NC","37047","Columbus County",34.261602,-78.639308,0.618795282138149,921,1104,0,26.7391192799833,4.69966218206953,0,31.8131837071887,5.1890570783849,23.684519217987,3.85207646982311,0.114467118373854,0.0425982259442929,0.0857073849773535,0.0965407799643657
"518",1916,"NC","37049","Craven County",35.116829,-77.08132,0.554155078563326,825,990,0,27.9621475089435,4.83092083090346,0,27.1790260342234,5.53657435512811,23.6356070492132,4.03058551098884,0.0841669988043045,0.0895604167375072,0.0815209369707226,0.0975231880640934
"519",1917,"NC","37051","Cumberland County",35.050192,-78.828719,0.569641794003127,847,1014,0,36.3093053822761,3.34999244012722,0,27.0563274007317,4.4438671967191,23.5981237352461,3.84037100917279,0.015486727779992,0.0561776917162847,0.0849692470419965,0.00210878135546296
"520",1918,"NC","37053","Currituck County",36.372174,-75.941224,0.478068172272128,710,852,1,33.355198910295,5.20409084904891,0,21.5060957784935,6.23750659051143,23.5235431135727,4.14655102034761,0.0329934635312874,0.140278219563418,-0.0687606510601951,0.0773995774817512
"521",1919,"NC","37055","Dare County",35.606269,-75.767536,0.488168204080694,726,870,0,27.7163237978024,5.73849894690168,0,24.9714116015246,6.57679031134148,23.5966863374391,4.17329197506292,0.0962870466321244,0.120078155946286,0.0972256321808146,0.0800424709621665
"522",1920,"NC","37057","Davidson County",35.795131,-80.207107,0.457194773201091,679,816,0,26.0725762351055,3.55218799580191,0,24.297643968853,3.30542628542351,23.6141057954886,3.7075111814526,0.0592535671582304,0.0448230169804992,0.0793415346493095,0.0982162421999184
"523",1921,"NC","37059","Davie County",35.929355,-80.542552,0.428241348683202,637,762,0,26.0054104582624,3.5414650474197,0,26.1092351203411,3.28222288726407,23.6400979775382,3.67757011323123,0.0457868473495417,0.0219178643026836,0.0843693434130616,0.0902916041034348
"524",1922,"NC","37061","Duplin County",34.934403,-77.933543,0.593881870343686,882,1056,0,26.1392191861109,4.57537626032372,1,35.0490986054638,4.53091527030357,23.6378287499037,3.93454476877043,0.117160462335592,0.0219331372570111,0.0942100611101584,-0.0621983343812205
"525",1923,"NC","37063","Durham County",36.033828,-78.878125,0.480088178633841,714,858,0,31.1480610817105,3.32475344106102,0,29.9124444681624,2.75607325204699,23.5913799284348,3.83918479437979,0.0235667596652053,0.015107669957009,0.0941479303708585,0.0111580771235827
"526",1924,"NC","37065","Edgecombe County",35.917077,-77.602742,0.537321692215716,798,960,0,28.8069476177835,3.49567611675774,1,32.6816251326571,4.85101944639889,23.5448314661389,3.98058123765815,0.0531935432443204,0.0201495634580893,0.0367802677816894,-0.118515871226817
"527",1925,"NC","37067","Forsyth County",36.132466,-80.256961,0.422854665051967,628,756,1,25.8421463456417,4.08277278387458,0,24.4121712957783,2.74741918520446,23.6595566416103,3.70084966166117,0.0471335193304105,0.0307632362140981,-0.0530692280180677,0.0957000361773386
